word,start_time,end_time
special,1619445183.3462949,1619445184.4056485
prices,1619445185.4599044,1619445186.569006
website,1619445187.6432738,1619445188.7520962
index,1619445189.8216894,1619445190.9299145
being,1619445191.980833,1619445192.939834
women,1619445194.003815,1619445194.9111352
much,1619445195.9588692,1619445196.8664367
sign,1619445197.9382017,1619445198.9463642
file,1619445199.9956882,1619445200.9528625
link,1619445202.0127742,1619445202.8695588
open,1619445203.9278083,1619445204.7863545
today,1619445205.8515997,1619445206.9093926
technology,1619445207.9694984,1619445209.326768
south,1619445210.3918874,1619445211.398974
case,1619445212.4574652,1619445213.465945
project,1619445214.5073416,1619445215.5662384
same,1619445216.6191778,1619445217.6267064
pages,1619445218.6955976,1619445219.753164
uk,1619445220.7993279,1619445222.058198
version,1619445223.1141968,1619445224.1218004
section,1619445225.164297,1619445226.221014
own,1619445227.2704551,1619445228.1264358
found,1619445229.1891296,1619445230.199673
sports,1619445231.2413552,1619445232.4006133
house,1619445233.4651747,1619445234.4724257
related,1619445235.5204244,1619445236.5793571
security,1619445237.6420684,1619445238.901823
both,1619445239.9621117,1619445240.918202
g,1619445241.9811215,1619445242.9370835
county,1619445243.9981265,1619445245.0578039
hey_alexa,1619445246.1222868,1619445247.4316406
american,1619445255.4898858,1619445256.6499372
photo,1619445257.7082508,1619445258.7672782
game,1619445259.8281837,1619445260.7867928
members,1619445261.8499978,1619445262.9601474
power,1619445264.0189362,1619445265.0294664
while,1619445266.0955796,1619445267.1058922
care,1619445268.1664991,1619445269.0734465
network,1619445270.1216793,1619445271.1302218
down,1619445272.1931255,1619445273.1524105
computer,1619445274.2150826,1619445275.3752563
systems,1619445276.4170895,1619445277.677728
three,1619445278.7291424,1619445279.6387155
total,1619445280.6808305,1619445281.6390076
place,1619445282.688741,1619445283.697101
end,1619445284.7396896,1619445285.5482588
following,1619445286.6155639,1619445287.7235167
download,1619445288.7844312,1619445289.8912532
h,1619445290.9471495,1619445291.804381
him,1619445292.856209,1619445293.6638956
without,1619445294.7167234,1619445295.7241955
per,1619445296.7645404,1619445297.67322
access,1619445298.7409337,1619445299.8980064
think,1619445300.9361584,1619445301.7947986
north,1619445302.859415,1619445303.7673924
resources,1619445304.836768,1619445306.1950252
current,1619445307.238988,1619445308.1964324
posts,1619445309.2518024,1619445310.3608425
big,1619445311.408898,1619445312.2670982
media,1619445313.3319798,1619445314.3390307
law,1619445315.4016118,1619445316.2073636
control,1619445317.270186,1619445318.3771834
water,1619445319.4233491,1619445320.3294616
history,1619445321.372211,1619445322.4314497
pictures,1619445323.480198,1619445324.5890856
size,1619445325.65478,1619445326.7620595
art,1619445327.8214087,1619445328.6289883
personal,1619445329.6718242,1619445330.7306225
since,1619445331.7871637,1619445332.845714
including,1619445333.9241247,1619445335.08305
guide,1619445336.1435604,1619445337.1019404
shop,1619445338.1603172,1619445339.0683131
directory,1619445340.1183853,1619445341.3279123
board,1619445342.387418,1619445343.2444072
location,1619445344.3155863,1619445345.4729657
change,1619445346.5348923,1619445347.5916219
white,1619445348.6324475,1619445349.4884512
text,1619445350.5551453,1619445351.5609984
small,1619445352.6135876,1619445353.6717565
rating,1619445354.733886,1619445355.6441038
rate,1619445356.6813178,1619445357.5388806
hey_alexa,1619445358.594744,1619445359.9045525
government,1619445367.950962,1619445369.0106404
children,1619445370.0661886,1619445371.124926
during,1619445372.178429,1619445373.1354601
usa,1619445374.1987715,1619445375.7073174
return,1619445376.776958,1619445377.834815
students,1619445378.895527,1619445380.0520675
v,1619445381.1122293,1619445382.0189319
shopping,1619445383.0787706,1619445384.1359653
account,1619445385.1970353,1619445386.2539268
times,1619445387.3227587,1619445388.4299722
sites,1619445389.4712567,1619445390.5276203
level,1619445391.5859263,1619445392.493861
digital,1619445393.5282364,1619445394.5866053
profile,1619445395.643841,1619445396.752197
previous,1619445397.7891555,1619445398.9463685
form,1619445400.0043738,1619445400.9607997
events,1619445402.0186274,1619445403.0757515
love,1619445404.1390748,1619445404.9460876
old,1619445405.995171,1619445406.8025687
john,1619445407.8726053,1619445408.8799489
main,1619445409.9479344,1619445410.9050813
call,1619445411.959404,1619445412.8671043
hours,1619445413.9154556,1619445414.9237795
image,1619445415.969668,1619445416.8778074
department,1619445417.9138312,1619445419.0713024
title,1619445420.123644,1619445421.0323563
description,1619445422.1028178,1619445423.3106165
non,1619445424.368412,1619445425.275047
k,1619445426.3250604,1619445427.2842402
y,1619445428.338629,1619445429.296542
insurance,1619445430.356321,1619445431.61388
another,1619445432.6753747,1619445433.6834042
why,1619445434.7267761,1619445435.6348252
shall,1619445436.7029183,1619445437.7117577
property,1619445438.7723808,1619445439.8810256
class,1619445440.9233627,1619445441.9811747
cd,1619445443.045508,1619445444.354455
still,1619445445.4189558,1619445446.426522
money,1619445447.492839,1619445448.401609
quality,1619445449.4438322,1619445450.5505202
every,1619445451.5914903,1619445452.498202
listing,1619445453.5596073,1619445454.6176295
content,1619445455.6865811,1619445456.7453086
country,1619445457.7915642,1619445458.847916
private,1619445459.903964,1619445460.8623152
little,1619445461.918377,1619445462.7264824
visit,1619445463.7735612,1619445464.6806076
save,1619445465.7250907,1619445466.7330713
tools,1619445467.7919374,1619445468.8488941
low,1619445469.8781507,1619445470.7846246
hey_alexa,1619445471.8218176,1619445473.1304846
reply,1619445480.1898575,1619445481.2493641
customer,1619445482.2869568,1619445483.3946285
december,1619445484.4563699,1619445485.6143837
compare,1619445486.6603007,1619445487.7681758
movies,1619445488.8319676,1619445489.940154
include,1619445491.0000541,1619445492.107424
college,1619445493.1648912,1619445494.1736593
value,1619445495.2366335,1619445496.294472
article,1619445497.363041,1619445498.3704593
york,1619445499.4197052,1619445500.327202
man,1619445501.385384,1619445502.3433142
card,1619445503.4106543,1619445504.3194146
jobs,1619445505.379553,1619445506.4867358
provide,1619445507.547133,1619445508.6047802
j,1619445509.6498914,1619445510.6566384
food,1619445511.714861,1619445512.6724386
source,1619445513.7171824,1619445514.7739499
author,1619445515.823134,1619445516.7798963
different,1619445517.8378055,1619445518.7944179
press,1619445519.8599849,1619445520.8165154
u,1619445521.882979,1619445522.7895577
learn,1619445523.8362482,1619445524.7427065
sale,1619445525.7870777,1619445526.7452831
around,1619445527.802804,1619445528.8615825
print,1619445529.9242263,1619445530.8326426
course,1619445531.9009912,1619445532.9095285
job,1619445533.9677463,1619445534.8748574
canada,1619445535.9235063,1619445536.9294915
process,1619445537.9674964,1619445539.1269715
teen,1619445540.1821117,1619445541.140721
room,1619445542.2052455,1619445543.1628978
stock,1619445544.2226737,1619445545.2316117
training,1619445546.2956257,1619445547.2515385
too,1619445548.291,1619445549.1991107
credit,1619445550.264302,1619445551.1230319
point,1619445552.1630316,1619445553.0693977
join,1619445554.1294966,1619445555.1377907
science,1619445556.1964533,1619445557.3534446
men,1619445558.4141972,1619445559.3214352
categories,1619445560.3672516,1619445561.727931
advanced,1619445562.7895775,1619445563.9979017
west,1619445565.0361001,1619445565.994126
sales,1619445567.03689,1619445568.1943192
look,1619445569.2618148,1619445570.0680313
english,1619445571.1312294,1619445572.140722
left,1619445573.1942914,1619445574.103917
team,1619445575.173819,1619445576.1310704
estate,1619445577.192979,1619445578.2506313
box,1619445579.295969,1619445580.3051133
conditions,1619445581.3668242,1619445582.6743104
hey_siri,1619445583.7313502,1619445584.939043
select,1619445585.9761097,1619445587.083371
windows,1619445588.1229506,1619445589.2801733
photos,1619445590.3308005,1619445591.4910934
gay,1619445592.5457275,1619445593.4548352
thread,1619445594.4954214,1619445595.4018397
week,1619445596.4395022,1619445597.2958887
category,1619445598.3553705,1619445599.6136022
note,1619445600.6740532,1619445601.5300207
live,1619445602.5962102,1619445603.5038178
large,1619445604.5607815,1619445605.5715668
gallery,1619445606.6386967,1619445607.695468
table,1619445608.7552233,1619445609.712088
register,1619445610.7789404,1619445611.9379673
however,1619445612.9814765,1619445614.140041
june,1619445615.208043,1619445616.1651378
october,1619445617.2297263,1619445618.3885787
november,1619445619.4494534,1619445620.6081223
market,1619445621.6464815,1619445622.6043437
library,1619445623.6536767,1619445624.811254
really,1619445625.8726726,1619445626.831422
action,1619445627.8856535,1619445628.8921669
start,1619445629.9516294,1619445630.9586003
series,1619445632.0117707,1619445633.1705685
model,1619445634.2173755,1619445635.1241977
features,1619445636.1651673,1619445637.2727268
air,1619445638.332553,1619445639.1391513
industry,1619445640.2012613,1619445641.359099
plan,1619445642.418122,1619445643.3249614
human,1619445644.3794813,1619445645.3358905
provided,1619445646.391136,1619445647.5002425
tv,1619445648.5520225,1619445649.811978
yes,1619445650.856082,1619445651.813187
required,1619445652.8711503,1619445653.9788358
second,1619445655.0227747,1619445656.0313787
hot,1619445657.0870523,1619445657.895023
accessories,1619445658.954054,1619445660.3128471
cost,1619445661.3819923,1619445662.3898318
movie,1619445663.4461308,1619445664.4535198
forums,1619445665.494126,1619445666.6516178
march,1619445667.7122498,1619445668.6682577
la,1619445669.732589,1619445670.5383775
september,1619445671.5919757,1619445672.8508694
better,1619445673.9099832,1619445674.8159606
say,1619445675.8811462,1619445676.838396
questions,1619445677.903817,1619445679.1119945
july,1619445680.1536124,1619445681.2101908
yahoo,1619445682.263328,1619445683.3209896
going,1619445684.3857303,1619445685.2917576
medical,1619445686.3314204,1619445687.3915634
test,1619445688.4555113,1619445689.4623463
ok_google,1619445690.5265179,1619445691.9364536
friend,1619445692.9993951,1619445693.9573843
come,1619445695.0210938,1619445695.8815472
dec,1619445696.937454,1619445697.846595
server,1619445698.88785,1619445699.9450314
pc,1619445701.001082,1619445702.3104675
study,1619445703.354974,1619445704.3643358
application,1619445705.4313402,1619445706.742317
cart,1619445707.7955363,1619445708.7036905
staff,1619445709.7659054,1619445710.874177
articles,1619445711.933182,1619445713.0908737
san,1619445714.154706,1619445715.1633108
feedback,1619445716.225863,1619445717.3834708
again,1619445718.442982,1619445719.3996425
play,1619445720.4594705,1619445721.3662572
looking,1619445722.4223967,1619445723.3793087
issues,1619445724.4351165,1619445725.4919665
april,1619445726.5534494,1619445727.4598007
never,1619445728.513443,1619445729.4695327
users,1619445730.527447,1619445731.63577
complete,1619445732.679228,1619445733.7859495
street,1619445734.8481987,1619445735.905484
topic,1619445736.9714575,1619445737.9285252
comment,1619445738.9687886,1619445739.975818
financial,1619445741.037409,1619445742.2464068
things,1619445743.307913,1619445744.3679752
working,1619445745.4248545,1619445746.4332843
against,1619445747.4758308,1619445748.6323473
standard,1619445749.6867187,1619445750.795516
tax,1619445751.8626363,1619445752.9217508
person,1619445753.9755461,1619445754.931772
below,1619445755.9940836,1619445757.0520833
mobile,1619445758.1149094,1619445759.0726833
less,1619445760.111927,1619445761.070625
got,1619445762.126481,1619445762.9347978
blog,1619445763.976794,1619445764.883927
party,1619445765.9422598,1619445766.9493222
payment,1619445768.011311,1619445768.969437
equipment,1619445770.0255146,1619445771.1339364
login,1619445772.197585,1619445773.2545168
student,1619445774.3107393,1619445775.369275
let,1619445776.431983,1619445777.238502
programs,1619445778.2916873,1619445779.5008187
offers,1619445780.5641997,1619445781.6711931
legal,1619445782.732956,1619445783.64055
above,1619445784.6826599,1619445785.6410077
recent,1619445786.701697,1619445787.7094007
park,1619445788.7576935,1619445789.6136699
stores,1619445790.6747258,1619445791.7828832
side,1619445792.8445635,1619445793.8512015
act,1619445794.9131308,1619445795.7697966
hey_siri,1619445796.8357158,1619445798.0446463
problem,1619445799.107338,1619445800.1165063
red,1619445801.153325,1619445802.0110419
give,1619445803.0675068,1619445803.8741584
memory,1619445804.919816,1619445805.9800603
performance,1619445807.0317419,1619445808.3409393
social,1619445809.3878875,1619445810.445839
q,1619445811.5050058,1619445812.4136903
august,1619445813.47659,1619445814.486209
quote,1619445815.5528474,1619445816.4592772
language,1619445817.5164657,1619445818.624817
story,1619445819.6920588,1619445820.7508616
sell,1619445821.8145344,1619445822.7711298
options,1619445823.841336,1619445824.9513354
experience,1619445826.0070534,1619445827.4165375
rates,1619445828.4582973,1619445829.4166923
create,1619445830.4713018,1619445831.5307896
key,1619445832.5925398,1619445833.4499843
body,1619445834.5109627,1619445835.5187387
young,1619445836.5798163,1619445837.4884114
america,1619445838.5447752,1619445839.6538749
important,1619445840.7195978,1619445841.8271394
field,1619445842.8867266,1619445843.844544
few,1619445844.9055498,1619445845.8116887
east,1619445846.852695,1619445847.7601516
paper,1619445848.8234403,1619445849.8302994
single,1619445850.8922703,1619445851.949378
ii,1619445853.0014062,1619445853.809682
age,1619445854.8496957,1619445855.806716
activities,1619445856.8701565,1619445858.2302277
club,1619445859.2875896,1619445860.1448467
example,1619445861.209503,1619445862.3179476
girls,1619445863.3812828,1619445864.439963
additional,1619445865.48004,1619445866.5387905
password,1619445867.599816,1619445868.710101
z,1619445869.7525501,1619445870.7607312
latest,1619445871.8257294,1619445872.8337846
something,1619445873.8942633,1619445874.9528089
road,1619445876.015833,1619445876.9236042
gift,1619445877.960438,1619445878.8685772
question,1619445879.9358246,1619445880.9929438
changes,1619445882.063018,1619445883.270515
night,1619445884.3260872,1619445885.1820283
ca,1619445886.2503514,1619445887.5080926
hard,1619445888.573502,1619445889.4816346
texas,1619445890.5478773,1619445891.6548474
oct,1619445892.7030487,1619445893.912075
pay,1619445894.9568396,1619445895.8148355
four,1619445896.8657844,1619445897.772067
poker,1619445898.8087142,1619445899.7691445
status,1619445900.8226268,1619445901.9808555
hey_alexa,1619445903.0424747,1619445904.3498867
browse,1619445912.4080982,1619445913.5186956
issue,1619445914.5610282,1619445915.519422
range,1619445916.578601,1619445917.587509
building,1619445918.644143,1619445919.652088
seller,1619445920.7151015,1619445921.7233799
court,1619445922.7876425,1619445923.6461105
february,1619445924.7040262,1619445925.9620762
always,1619445927.0258837,1619445928.1835256
result,1619445929.2507503,1619445930.3085346
audio,1619445931.3439465,1619445932.400895
light,1619445933.458445,1619445934.3151984
write,1619445935.3712697,1619445936.2291858
war,1619445937.2943304,1619445938.1523178
nov,1619445939.2138896,1619445940.3713744
offer,1619445941.4384928,1619445942.3452682
blue,1619445943.405294,1619445944.3631694
groups,1619445945.4228654,1619445946.4792526
al,1619445947.5465891,1619445948.354629
easy,1619445949.407183,1619445950.3636153
given,1619445951.420086,1619445952.3285854
files,1619445953.3685808,1619445954.4773483
event,1619445955.54363,1619445956.5514936
release,1619445957.6123223,1619445958.7197647
analysis,1619445959.7706485,1619445961.078318
request,1619445962.1433566,1619445963.3010395
fax,1619445964.34573,1619445965.4033651
china,1619445966.460234,1619445967.4188416
making,1619445968.481228,1619445969.4894972
picture,1619445970.531971,1619445971.5400338
needs,1619445972.607677,1619445973.6656065
possible,1619445974.7315314,1619445975.7896416
might,1619445976.8576298,1619445977.715015
professional,1619445978.7836878,1619445979.9906673
yet,1619445981.0396762,1619445981.8478684
month,1619445982.894599,1619445983.8016336
major,1619445984.8663552,1619445985.8776805
star,1619445986.927029,1619445987.9347458
areas,1619445989.0010068,1619445990.058523
future,1619445991.110954,1619445992.168878
space,1619445993.2309072,1619445994.3890758
committee,1619445995.4477694,1619445996.4555902
hand,1619445997.5015938,1619445998.4087656
sun,1619445999.474693,1619446000.4316804
cards,1619446001.475826,1619446002.484215
problems,1619446003.5455196,1619446004.7050092
london,1619446005.7704215,1619446006.728776
washington,1619446007.792902,1619446008.9505131
meeting,1619446009.996144,1619446010.9024851
rss,1619446011.9641693,1619446013.421967
become,1619446014.4851282,1619446015.5426528
ok_google,1619446016.6044211,1619446018.0128653
interest,1619446019.077283,1619446020.1361399
id,1619446021.200059,1619446021.9567711
child,1619446023.0165763,1619446024.024785
keep,1619446025.0759587,1619446025.9339008
enter,1619446026.9959369,1619446027.9047208
california,1619446028.950492,1619446030.2598035
share,1619446031.32314,1619446032.2313547
similar,1619446033.292108,1619446034.3500175
garden,1619446035.4117932,1619446036.319058
schools,1619446037.3647609,1619446038.5225465
million,1619446039.581207,1619446040.5883927
added,1619446041.6243196,1619446042.4828951
reference,1619446043.5432084,1619446044.6510382
companies,1619446045.704703,1619446046.863133
listed,1619446047.920623,1619446048.8788967
baby,1619446049.9408007,1619446050.8984952
learning,1619446051.9600773,1619446052.9171364
energy,1619446053.9774797,1619446055.0347345
run,1619446056.0974023,1619446056.955901
delivery,1619446058.0034988,1619446059.1123602
net,1619446060.1733835,1619446060.9798512
popular,1619446062.030955,1619446063.0902045
term,1619446064.1482913,1619446065.1067743
film,1619446066.161996,1619446067.119861
stories,1619446068.1772478,1619446069.3866055
put,1619446070.4316728,1619446071.2393022
computers,1619446072.3066661,1619446073.565758
journal,1619446074.6277049,1619446075.5861819
reports,1619446076.6500483,1619446077.807779
co,1619446078.867614,1619446079.773376
try,1619446080.830934,1619446081.7419484
welcome,1619446082.7777598,1619446083.787443
central,1619446084.8484309,1619446085.906867
images,1619446086.951199,1619446088.059635
president,1619446089.117469,1619446090.126116
notice,1619446091.1913502,1619446092.2502773
original,1619446093.3083217,1619446094.3653738
